concept	Code	Source	Description	QW	RTL	NS	LL	Votes	Concensus	Comment	agreement	Concept
DCM_AssociatedWith	B3324	ICD10	Viral cardiomyopathy	0	1	1	1	3	1		0.75	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	I420	ICD10	Dilated cardiomyopathy	1	1	1	1	4	1		1	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	I426	ICD10	Alcoholic cardiomyopathy	1	1	1	1	4	1		1	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	I427	ICD10	Cardiomyopathy due to drug and external agent	1	1	1	1	4	1		1	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	O903	ICD10	Peripartum cardiomyopathy	1	1	1	1	4	1		1	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	4255	ICD9	Alcoholic cardiomyopathy	1	1	1	1	4	1		1	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	67450	ICD9	Peripartum cardiomyopathy, unspecified as to episode of care or not applicable	0	1	1	1	3	1		0.75	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	67451	ICD9	Peripartum cardiomyopathy, delivered, with or without mention of antepartum condition	0	1	1	1	3	1		0.75	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	67452	ICD9	Peripartum cardiomyopathy, delivered, with mention of postpartum condition	0	1	1	1	3	1		0.75	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	67453	ICD9	Peripartum cardiomyopathy, antepartum condition or complication	0	1	1	1	3	1		0.75	Dilated cardiomyopathy (associated with)
DCM_AssociatedWith	67454	ICD9	Peripartum cardiomyopathy, postpartum condition or complication	0	1	1	1	3	1		0.75	Dilated cardiomyopathy (associated with)
LVSD_IsA	443254009	SNOMED	Acute systolic heart failure (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	153931000119109	SNOMED	Acute combined systolic and diastolic heart failure (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	153951000119103	SNOMED	Acute on chronic combined systolic and diastolic heart failure (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	443253003	SNOMED	Acute on chronic systolic heart failure (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	441481004	SNOMED	Chronic systolic heart failure (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	153941000119100	SNOMED	Chronic combined systolic and diastolic heart failure (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	442304009	SNOMED	Combined systolic and diastolic dysfunction (finding)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	426263006	SNOMED	Congestive heart failure due to left ventricular systolic dysfunction (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	407596008	SNOMED	Echocardiogram shows left ventricular systolic dysfunction (finding)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	134401001	SNOMED	Left ventricular systolic dysfunction (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	698592004	SNOMED	Asymptomatic left ventricular systolic dysfunction (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	430396006	SNOMED	Chronic systolic dysfunction of left ventricle (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	366829001	SNOMED	Left ventricular systolic dysfunction (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	366910008	SNOMED	Left ventricular systolic dysfunction (disorder)	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	697925001	SNOMED	Pulmonary hypertension due to systolic systemic ventricular dysfunction (disorder)	0	1	1	1	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	120851000119104	SNOMED	Systolic heart failure stage D (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	15629741000119102	SNOMED	Systolic heart failure stage C due to ischemic cardiomyopathy (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	120861000119102	SNOMED	Systolic heart failure stage C (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	417996009	SNOMED	Systolic heart failure (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	1064941000000106	SNOMED	Heart failure with reduced ejection fraction (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	703274008	SNOMED	Heart failure with reduced ejection fraction due to myocarditis (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	703276005	SNOMED	Heart failure with reduced ejection fraction due to heart valve disease (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	703273002	SNOMED	Heart failure with reduced ejection fraction due to coronary artery disease (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	703275009	SNOMED	Heart failure with reduced ejection fraction due to cardiomyopathy (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	703272007	SNOMED	Heart failure with reduced ejection fraction (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	788950000	SNOMED	Heart failure with mid range ejection fraction (disorder)	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
LVSD_IsA	I501	ICD10	Left ventricular failure, unspecified	0	0	1	0	1	1		0.25	Left ventricular systolic dysfunction
LVSD_IsA	I502	ICD10	Systolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5020	ICD10	Unspecified systolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5021	ICD10	Acute systolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5022	ICD10	Chronic systolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5023	ICD10	Acute on chronic systolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I504	ICD10	Combined systolic (congestive) and diastolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5040	ICD10	Unspecified combined systolic (congestive) and diastolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5041	ICD10	Acute combined systolic (congestive) and diastolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5042	ICD10	Chronic combined systolic (congestive) and diastolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	I5043	ICD10	Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42821	ICD9	Acute systolic heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42822	ICD9	Chronic systolic heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42823	ICD9	Acute on chronic systolic heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42840	ICD9	Combined systolic and diastolic heart failure, unspecified	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42841	ICD9	Acute combined systolic and diastolic heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42842	ICD9	Chronic combined systolic and diastolic heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42843	ICD9	Acute on chronic combined systolic and diastolic heart failure	1	1	1	1	4	1		1	Left ventricular systolic dysfunction
LVSD_IsA	42820	ICD9	Systolic heart failure, unspecified	1	1	1	0	3	1		0.75	Left ventricular systolic dysfunction
Myocardial_infarction	194796000	SNOMED	(Myocardial infarction (& [acute] or [silent] or [cardiac rupture following])) or (coronary thrombosis) (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	155319007	SNOMED	Acute Q wave myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194805001	SNOMED	Acute Q wave myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	45881000000101	SNOMED	Acute ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	285991000119100	SNOMED	Acute ST segment elevation myocardial infarction involving left main coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	10273003	SNOMED	Acute infarction of papillary muscle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	57054005	SNOMED	Acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	304914007	SNOMED	Acute Q wave myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233827001	SNOMED	Acute Q wave infarction - anterolateral (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233825009	SNOMED	Acute Q wave infarction - anteroseptal (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233829003	SNOMED	Acute Q wave infarction - inferior (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233831007	SNOMED	Acute Q wave infarction - inferolateral (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233833005	SNOMED	Acute Q wave infarction - lateral (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233836002	SNOMED	Acute Q wave infarction - widespread (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	401303003	SNOMED	Acute ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57130810001191E+16	SNOMED	Acute ST segment elevation myocardial infarction due to left coronary artery occlusion (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	840609007	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	840316004	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of distal portion of anterior descending branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	840312002	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of mid portion of anterior descending branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	840309000	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of anterior descending branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	896691006	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	44811000087108	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of distal portion of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	44821000087100	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of mid portion of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	44851000087107	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	846668006	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	44831000087103	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of obtuse marginal branch of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	44841000087109	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	840680009	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57131210001191E+16	SNOMED	Acute ST segment elevation myocardial infarction due to right coronary artery occlusion (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	868217004	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	868224003	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	868220007	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	868225002	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	868226001	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	868214006	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	285981000119103	SNOMED	Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703164000	SNOMED	Acute ST segment elevation myocardial infarction of anterior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703165004	SNOMED	Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57128810001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of anterolateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57129610001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of anteroseptal wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	896696001	SNOMED	Acute ST segment elevation myocardial infarction of apex of heart (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57130010001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of atrium (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703213009	SNOMED	Acute ST segment elevation myocardial infarction of inferior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703253007	SNOMED	Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.22381110001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of inferolateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.22381510001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of inferoposterior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57129210001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of lateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57130410001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of posterior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57132010001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of posterobasal wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57128410001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of posterolateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	896697005	SNOMED	Acute ST segment elevation myocardial infarction of right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.57131610001191E+16	SNOMED	Acute ST segment elevation myocardial infarction of septum (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	52035003	SNOMED	Acute anteroapical myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	62695002	SNOMED	Acute anteroseptal myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233826005	SNOMED	Acute non-Q wave infarction - anteroseptal (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194809007	SNOMED	Acute atrial infarction (disorder)	0	1	1	1	3	1		0.75	Myocardial infarction
Myocardial_infarction	17531000119105	SNOMED	Acute myocardial infarction due to left coronary artery occlusion (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	846683001	SNOMED	Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	896689003	SNOMED	Acute myocardial infarction due to occlusion of circumflex branch of left coronary artery (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	23311000119105	SNOMED	Acute myocardial infarction due to right coronary artery occlusion (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703212004	SNOMED	Acute myocardial infarction during procedure (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	54329005	SNOMED	Acute myocardial infarction of anterior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1204155000	SNOMED	Acute anterior non-ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1204154001	SNOMED	Acute anterior non-ST segment elevation myocardial infarction with right ventricular involvement (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703252002	SNOMED	Acute myocardial infarction of anterior wall involving right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	70211005	SNOMED	Acute myocardial infarction of anterolateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233828006	SNOMED	Acute non-Q wave infarction - anterolateral (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	836294006	SNOMED	Acute myocardial infarction of apex of heart (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	59063002	SNOMED	Acute myocardial infarction of apical-lateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	73795002	SNOMED	Acute myocardial infarction of inferior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1204152002	SNOMED	Acute inferior non-ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1204151009	SNOMED	Acute inferior non-ST segment elevation myocardial infarction of right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	70998009	SNOMED	Acute myocardial infarction of basal inferior segment of left ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703251009	SNOMED	Acute myocardial infarction of inferior wall involving right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233830008	SNOMED	Acute non-Q wave infarction - inferior (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	65547006	SNOMED	Acute myocardial infarction of inferolateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	836295007	SNOMED	Acute myocardial infarction of inferolateral wall with posterior extension (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233832000	SNOMED	Acute non-Q wave infarction - inferolateral (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	76593002	SNOMED	Acute myocardial infarction of inferoposterior wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	58612006	SNOMED	Acute myocardial infarction of lateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	282006	SNOMED	Acute myocardial infarction of basal-lateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	64627002	SNOMED	Acute myocardial infarction of high lateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233834004	SNOMED	Acute non-Q wave infarction - lateral (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	15990001	SNOMED	Acute myocardial infarction of posterolateral wall (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	836293000	SNOMED	Acute myocardial infarction of right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1204222000	SNOMED	Acute non-ST segment elevation myocardial infarction of right ventricle (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	79009004	SNOMED	Acute myocardial infarction of septum (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	307140009	SNOMED	Acute non-Q wave infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233837006	SNOMED	Acute non-Q wave infarction - widespread (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	401314000	SNOMED	Acute non-ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1208872002	SNOMED	Subsequent anterior non-ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1089451000000100	SNOMED	Acute nontransmural myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233838001	SNOMED	Acute posterior myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	70422006	SNOMED	Acute subendocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1089471000000100	SNOMED	Acute transmural myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233835003	SNOMED	Acute widespread myocardial infarction (disorder)	0	1	1	1	3	1		0.75	Myocardial infarction
Myocardial_infarction	1163440003	SNOMED	Postoperative acute myocardial infarction (disorder)	0	1	1	1	3	1		0.75	Myocardial infarction
Myocardial_infarction	194811003	SNOMED	Acute myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	623341000000106	SNOMED	Acute myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	72977004	SNOMED	Acute myocardial infarction of atrium (disorder)	0	1	1	1	3	1		0.75	Myocardial infarction
Myocardial_infarction	46001000000109	SNOMED	Acute non-ST segment elevation myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194799007	SNOMED	Anterior myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	581521000000109	SNOMED	Anterior myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	723860000	SNOMED	Arrhythmia due to and following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194863005	SNOMED	Atrial septal defect due to and following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	233847009	SNOMED	Cardiac rupture due to and following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194865003	SNOMED	Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194866002	SNOMED	Rupture of chordae tendinae due to and following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	30277009	SNOMED	Rupture of ventricle due to acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	723861001	SNOMED	Cardiogenic shock unrelated to mechanical complications as current complication following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194861007	SNOMED	Certain current complications following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	393588004	SNOMED	First myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	138785002	SNOMED	H/O: Myocardial infarction in last year (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	161516005	SNOMED	H/O: Myocardial infarction in last year (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194862000	SNOMED	Hemopericardium due to and following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	399211009	SNOMED	History of myocardial infarction (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	103011000119106	SNOMED	Coronary arteriosclerosis in patient with history of previous myocardial infarction (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	285721000119104	SNOMED	History of acute ST segment elevation myocardial infarction (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	161503005	SNOMED	History of myocardial infarct at age greater than sixty (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	161502000	SNOMED	History of myocardial infarct at age less than sixty (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	3.8778566100011898E+17	SNOMED	History of myocardial infarction due to atherothrombotic coronary artery disease (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	308065005	SNOMED	History of myocardial infarction in last year (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	461000119108	SNOMED	History of myocardial infarction in last eight weeks (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	698593009	SNOMED	History of non-ST segment elevation myocardial infarction (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	428752002	SNOMED	Recent myocardial infarction (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	512751000000100	SNOMED	History of myocardial infarction (situation)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194804002	SNOMED	Inferior myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	603911000000102	SNOMED	Inferior myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	194801005	SNOMED	Lateral myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	603901000000104	SNOMED	Lateral myocardial infarction NOS (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1142308000	SNOMED	Mitral valve regurgitation due to acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703330009	SNOMED	Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703328007	SNOMED	Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	703326006	SNOMED	Mitral valve regurgitation due to and following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	1.59609810001191E+16	SNOMED	Mural thrombus of left ventricle following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	736978009	SNOMED	Mural thrombus of right ventricle following acute myocardial infarction (disorder)	1	1	1	1	4	1		1	Myocardial infarction
Myocardial_infarction	155304006	SNOMED	Myocardial infarction (& [acute]) or coronary thrombosis (disorder)	1	1	1	1	4	1		1	Myocardial infarction
