concept_id	concept_history_id	concept_history_date	component_id	component_history_id	logical_type	codelist_id	codelist_history_id	id	code	description	attributes.Disease	attributes.Medcode	attributes.Category	attributes.ReadcodeDescr	attributes.Readcode	concept_version_id	concept_name	coding_system.id	coding_system.name	coding_system.description	phenotype_id	phenotype_version_id	phenotype_name
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64051	46912.0	History of Heart failure	Heart failure			H/O: Heart failure in last year	14AM.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64121	1223.0	Diagnosis of Heart failure	Heart failure			Cardiac failure	G58..11	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64087	19380.0	History of Heart failure	Heart failure			Heart failure review completed	9Or0.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64069	32898.0	History of Heart failure	Heart failure			Admit heart failure emergency	8H2S.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64063	95835.0	History of Heart failure	Heart failure			Heart failure education	679X.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64117	5942.0	Diagnosis of Heart failure	Heart failure			Impaired left ventricular function	G581.13	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64055	18853.0	Diagnosis of Heart failure	Heart failure			New York Heart Association classification - class I	662f.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64115	884.0	Diagnosis of Heart failure	Heart failure			Left ventricular failure	G581.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64054	106198.0	History of Heart failure	Heart failure			Heart failure self-management plan agreed	661M500	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64050	15058.0	History of Heart failure	Heart failure			H/O: heart failure	14A6.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64091	72386.0	History of Heart failure	Heart failure			Heart failure monitoring second letter	9Or4.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64083	72341.0	History of Heart failure	Heart failure			Left ventricular dysfunction monitoring third letter	9On2.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64098	21837.0	Diagnosis of Heart failure	Heart failure			Hypertensive heart&renal dis wth (congestive) heart failure	G232.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64064	24503.0	Diagnosis of Heart failure	Heart failure			Cardiac failure therapy	8B29.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64116	23481.0	Diagnosis of Heart failure	Heart failure			Asthma - cardiac	G581.11	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64125	12550.0	Diagnosis of Heart failure	Heart failure			Left ventricular diastolic dysfunction	G5yyA00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64120	2062.0	Diagnosis of Heart failure	Heart failure			Heart failure	G58..00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64123	17278.0	Diagnosis of Heart failure	Heart failure			Cardiac failure NOS	G58z.12	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64090	72965.0	History of Heart failure	Heart failure			Heart failure monitoring first letter	9Or3.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64071	70619.0	History of Heart failure	Heart failure			Referral to heart failure exercise programme	8HHz.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64076	30749.0	History of Heart failure	Heart failure			Excepted heart failure quality indicators: Patient unsuitabl	9hH0.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64073	11613.0	History of Heart failure	Heart failure			Excepted from LVD quality indicators: Patient unsuitable	9h11.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64102	5141.0	Diagnosis of Heart failure	Heart failure			Congestive cardiomyopathy	G554000	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64072	71235.0	History of Heart failure	Heart failure			Referred to heart failure education group	8Hk0.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64053	46672.0	Diagnosis of Heart failure	Heart failure			New York Heart Assoc classification heart failure symptoms	388D.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64089	90192.0	History of Heart failure	Heart failure			Heart failure monitoring verbal invite	9Or2.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64059	83502.0	History of Heart failure	Heart failure			Heart failure 6 month review	662p.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64058	51214.0	Diagnosis of Heart failure	Heart failure			New York Heart Association classification - class IV	662i.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64103	68766.0	Diagnosis of Heart failure	Heart failure			Congestive obstructive cardiomyopathy	G554011	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64077	64062.0	History of Heart failure	Heart failure			Excepted heart failure quality indicators: Informed dissent	9hH1.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64070	17851.0	History of Heart failure	Heart failure			Heart failure follow-up	8HBE.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64080	69062.0	History of Heart failure	Heart failure			Referred by heart failure nurse specialist	9N6T.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64122	4024.0	Diagnosis of Heart failure	Heart failure			Heart failure NOS	G58z.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64104	23707.0	Diagnosis of Heart failure	Heart failure			Acute congestive heart failure	G580000	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64124	8966.0	Diagnosis of Heart failure	Heart failure			Left ventricular systolic dysfunction	G5yy900	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64082	60721.0	History of Heart failure	Heart failure			Left ventricular dysfunction monitoring second letter	9On1.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64079	19002.0	History of Heart failure	Heart failure			Seen by community heart failure nurse	9N2p.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64086	18793.0	History of Heart failure	Heart failure			Left ventricular dysfunction monitoring administration	9On..00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64113	9524.0	Diagnosis of Heart failure	Heart failure			Biventricular failure	G580.14	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64075	34213.0	History of Heart failure	Heart failure			Exception reporting: LVD quality indicators	9h1..00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64100	8464.0	Diagnosis of Heart failure	Heart failure			Acute cor pulmonale	G400.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64126	26242.0	Diagnosis of Heart failure	Heart failure			New York Heart Assoc classification heart failure symptoms	ZRad.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1207	3553	2021-10-06T16:06:45.040921Z	1411	2098	1	1411	2044	64066	32945.0	History of Heart failure	Heart failure			Heart failure care plan discussed with patient	8CL3.00	3553	Heart failure - Primary care	8	Med codes	Med codes	PH182	364	Heart failure
1208	3555	2021-10-06T16:06:45.394695Z	1412	2099	1	1412	2045	64127	I11.0	Hypertensive heart disease with (congestive) heart failure	Heart failure		Diagnosis of Heart failure			3555	Heart failure - Secondary care - Diagnoses	4	ICD10 codes	ICD10 Codes	PH182	364	Heart failure
1208	3555	2021-10-06T16:06:45.394695Z	1412	2099	1	1412	2045	64129	I13.2	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	Heart failure		Diagnosis of Heart failure			3555	Heart failure - Secondary care - Diagnoses	4	ICD10 codes	ICD10 Codes	PH182	364	Heart failure
1208	3555	2021-10-06T16:06:45.394695Z	1412	2099	1	1412	2045	64128	I13.0	Hypertensive heart and renal disease with (congestive) heart failure	Heart failure		Diagnosis of Heart failure			3555	Heart failure - Secondary care - Diagnoses	4	ICD10 codes	ICD10 Codes	PH182	364	Heart failure
1208	3555	2021-10-06T16:06:45.394695Z	1412	2099	1	1412	2045	64130	I50	Heart failure	Heart failure		Diagnosis of Heart failure			3555	Heart failure - Secondary care - Diagnoses	4	ICD10 codes	ICD10 Codes	PH182	364	Heart failure
